1035,14,4.633827855291308
3159,14,5.133466163966787
1862,14,3.954874257039143
342,0,4.744552665507752
196,5,3.597171183838994
545,11,4.746113615507988
743,14,5.60094504616923
4784,0,4.752525946902598
198,8,4.720049826358276
3732,14,4.836987288846495
161,0,4.753939765920093
248,14,5.0703783370944535
2644,5,4.905115668317989
2907,0,4.7199359386669135
3779,14,4.780538524271623
1762,14,5.3615681220957665
2173,14,5.455157492440083
217,5,4.767219104746786
4735,0,5.060855990436002
216,14,4.7460635762458905
369,14,5.063256331005911
1122,0,4.555444915764059
4297,14,5.284837679401381
170,5,3.7067586468451323
4191,14,4.38337782414559
4333,5,5.40780262175244
657,5,4.289628513390952
214,5,5.318131778422438
111,14,4.315131784293448
90,0,4.933643119391452
3554,14,4.791681606077071
4028,12,3.7562707768987513
4006,14,4.598353622726593
4305,14,4.652218709122819
3809,14,5.457697811549191
669,0,3.023730907391238
1808,5,3.8029035615375326
581,0,4.831730673634982
2687,0,4.690906647252563
2341,0,5.3062493795622645
1905,5,5.89124842883433
3202,14,4.918287887345513
435,0,5.073779330357204
2021,14,5.273647562263026
951,0,5.031342717944687
2496,0,4.931204631402645
4380,0,5.591107589276184
531,8,4.756896676000488
3996,0,3.238371439962178
1981,5,3.647029887548035
2486,5,4.115814369162123
3386,5,4.070950773901701
1204,14,5.1116663885453955
331,14,4.808277481711286
1096,14,4.637922862739515
1428,6,3.406356784384221
3601,14,5.7230620999481365
3859,14,4.44310667588009
1641,14,5.12487681355342
727,14,5.049335597659215
4734,0,5.185406492929748
5004,14,5.251847127671741
3702,1,3.9738148824791035
141,0,4.37903904580048
2538,0,4.8549900974606155
4946,0,4.831657315520567
1101,14,4.752355107975508
3462,0,4.002580433111473
3531,14,4.931850770131583
1406,0,3.949490060738793
3337,14,4.748140989154974
4526,14,4.691028879912503
5023,14,4.97815323457257
1216,0,5.098724153994838
1790,12,3.9746084995341953
869,5,4.401041546477462
3046,0,4.4218066251225725
4147,14,5.038204870587297
1900,3,4.24725853262986
2758,0,5.505656124825737
231,14,4.655447305306649
548,14,5.058398124691742
4300,14,4.896027935317582
3887,12,4.326905425702753
284,0,3.9713848237312295
1473,14,4.571815003673634
5065,14,5.086336110868433
4434,5,5.668179662202592
3221,5,4.105609453330858
466,14,4.90982854425453
1307,14,4.206005816959568
2770,5,4.349315098153497
2013,0,5.132792437200108
3056,0,5.016676865643532
2726,0,4.529686945646324
2778,14,4.68098029745153
2497,5,3.7876219673304075
4298,0,4.690626371095035
154,0,4.250213527575732
827,5,4.589572199167252
1472,14,5.374769120038498
1017,0,5.338262062678361
3631,14,5.0283124777787105
2791,0,5.553870452862103
1697,0,3.9493233981683544
347,0,5.062037269950441
3686,0,4.530705037866937
1614,14,4.702882466924335
3233,14,4.331316340189729
1553,14,4.657547834620403
948,14,5.011407401513989
1631,0,4.870585443892357
4653,14,5.436359008130224
4734,5,5.639085353351586
705,0,3.2339655513428127
3153,5,5.9957673294594445
3291,14,5.244508483300397
2729,14,4.199626987765039
539,0,5.1000004061498
2478,0,4.822366383735135
221,5,4.501985414351594
4960,6,4.9658195440811745
779,0,4.838188087784584
178,5,5.247723076632494
3909,0,5.063459821955354
3592,0,5.240829118417921
4420,0,4.562707762693807
3350,0,3.667136760736685
4783,0,3.8628926830376304
4847,0,4.306152374918022
4091,0,4.930467078904774
2184,0,5.3551868113364325
2959,0,5.3544975558305445
1410,14,4.69501564602346
2262,14,4.4817730187261695
3106,5,4.301686952996529
2286,14,4.691127991407558
60,14,4.986457858152442
3544,5,4.900599126377461
559,5,5.853525543678013
2037,14,4.152171381759343
4881,14,4.6552726309181
3699,5,4.335599951649789
1154,0,5.061812085943837
4058,14,3.443550055658154
2222,14,4.889085190971796
3330,0,4.842090340898509
1913,14,4.818489121298481
4696,0,4.345989063546213
1871,0,5.302896752896727
3607,0,4.709869252819937
2443,0,5.1774633454789205
197,14,4.704401592072328
280,14,4.246979695165727
3163,14,4.283242089006074
1018,12,4.003494560038507
3121,0,4.208284189968712
952,14,4.716592505340382
3189,14,4.918663028947753
2160,5,4.880978568066816
4487,0,5.341879032464107
113,0,4.350087172705734
2369,0,5.310773786782536
2014,14,4.753328859895403
3080,14,4.727309136135771
3574,14,4.845820364434332
3013,0,3.705543531447352
4612,5,4.2920676875725565
1093,12,4.502021279375369
1634,0,4.636959711312034
2061,0,4.682956527900263
2803,14,5.741468195911574
1859,14,5.008768317689463
1781,5,4.180026300186098
769,14,4.970097404044713
2933,0,3.360066887976563
2708,0,4.252415474607798
4163,5,3.0562612159654186
132,14,4.618382917297698
3285,14,4.9993058288093355
2720,5,3.2259188857442753
3316,5,5.227674310833953
1130,14,4.81714194263131
4790,0,4.6667672924202455
92,14,4.99570660708233
2326,0,5.293788959688021
3170,5,3.4654933775969603
880,14,5.875187563482822
4258,14,4.569286185105043
4986,0,5.176491065277524
2706,0,4.818280701278011
1181,0,5.07557745302655
3764,5,3.794785345862752
4762,14,5.262891241546012
3951,14,4.387431732132477
4117,5,3.788234787908336
349,0,4.988174025396991
2380,0,5.012246210851675
4375,0,4.925721469950329
4065,5,3.9167176390066007
4303,5,4.213516855629373
4521,14,4.374233374403734
3193,12,5.0231946841924575
4932,5,4.707202676120014
3824,0,4.601809095963385
2069,14,4.98961470441251
906,0,4.813804154978978
1160,5,4.682660410283693
4212,14,4.936298887970339
1004,0,5.22218186267684
1585,11,3.4941506851165536
2367,14,4.201485874965405
2852,14,5.252194782744325
791,5,4.308333676744926
3688,14,5.152892500245276
1353,0,4.09128281144569
947,14,5.096400061875997
519,5,4.3501251929403235
1670,14,4.3820375495880395
650,14,4.384046061590376
4161,14,4.703481296976952
5055,5,4.408521213399818
745,12,4.406949404597818
4806,14,5.044692269348809
3649,0,4.6925856194320685
2235,0,4.1780400673420415
490,0,4.733184883321555
312,0,4.677804358374414
1524,0,5.043474714158487
4429,12,5.099128172679934
4535,0,4.906681392328423
3127,14,3.6167064705160605
1772,0,4.896216852334799
2441,0,4.491443581465605
1167,12,4.266989680934203
1503,5,5.077693481511369
1294,5,4.52822049394754
447,14,4.712924848243371
3158,14,4.866687989204224
3730,14,4.534381408863984
4465,0,4.455226457766597
2210,0,4.217073138255636
588,5,5.78066257033556
4072,5,5.203254082732077
3239,0,4.28017253215168
4015,0,5.640083440588942
4620,0,4.778425543419433
3390,5,4.2730476708837495
2771,0,3.8715443856897083
3153,14,5.223223721014754
1098,14,5.470825210889952
3927,14,5.207968887317348
2783,14,5.169722447113124
1733,14,4.058572563259908
1244,5,4.809729110470851
3087,14,4.620673640330255
3941,14,5.274557134991985
2097,8,4.052171187797885
580,5,3.68168751608424
3011,0,4.84591494116638
1962,14,5.390501275900619
82,5,5.664148204463645
358,14,5.2364249766726205
4166,14,4.510159716974843
1009,0,5.10850377616913
477,14,4.308382313443298
2775,0,4.558996668231666
3914,14,4.470917711142159
1130,5,4.668969040169679
1289,5,5.367420342571878
2781,14,4.703560618786262
3900,14,5.133828295310929
1563,0,4.914358726525422
781,0,4.170287073303443
4186,5,3.9375343501665085
3121,14,4.157064504691601
3153,0,5.26360555843368
3325,0,4.7892225440608716
4536,14,4.589952396615426
1940,14,5.094836372340186
3464,0,4.998926298357974
2023,0,5.575220108281442
1231,5,4.797408716305403
4803,14,4.389832689876854
2174,0,5.101612640337621
2080,0,4.647258160741882
934,14,3.9647823634997366
2338,0,5.047140620999083
2802,14,4.9000042110198985
142,5,5.668638357073561
4887,14,5.154709812974132
1431,0,5.291232008716312
4465,14,4.408654024137121
4862,1,5.250882473434199
882,0,4.289746273937268
2920,14,4.921005057348896
1300,14,4.7798149403343055
2793,0,2.9792951545470183
290,5,3.5074117535471077
4655,0,5.211056817019605
4700,1,4.238334476405589
1944,0,5.350091083417457
4960,4,4.995653750895952
475,12,4.652512178787171
4307,5,4.10666127109517
4047,14,4.358861534278729
1250,5,4.5740444101974305
2182,14,4.27031112989652
2502,0,4.729104926252571
3336,0,4.135596409963161
4498,5,4.499814323835219
1181,5,4.121672678000502
7,14,5.085673293489855
3858,14,5.041195125094255
2058,0,4.813985955915854
1649,14,5.17060906714293
1175,14,4.434745422617629
865,14,4.589554113396811
4619,5,5.659469447307407
4855,5,5.215843373966074
4394,14,4.457553115048409
1020,0,4.220334034309363
4404,14,4.806740334370943
1567,14,5.316422540946359
2816,14,5.307570337625872
729,5,5.013575674500261
3819,5,4.151032536660108
2475,0,5.028402669182134
3642,14,5.097285148905179
702,0,4.704284130957229
3832,14,5.0259554918312155
2662,5,4.988381545767897
404,5,3.105811412674066
1005,14,5.104530529707248
3035,14,5.275787221306219
1182,0,3.7447233746121364
4067,0,5.067649673847155
1804,0,4.720094136130331
2293,0,5.879911454529829
3226,5,4.21843056333273
4183,0,5.385014187250724
3712,5,4.829112972602463
3183,5,4.176957753561508
984,14,5.053950896559623
4632,14,4.102345941861497
3291,0,5.301628269501302
3413,0,4.257040953042754
1716,5,4.610764171471365
4014,14,4.687198679209549
2691,0,3.731392958464757
972,12,4.816678634000755
2089,0,4.619334868674582
1792,14,4.999094138699659
4724,5,5.272199935351055
4654,0,4.796970719429981
5015,5,3.7998207610600714
3527,12,4.276278607082168
3854,14,5.070216353045635
1331,14,3.3836933403080565
1015,0,4.397238879108383
921,5,5.923128914430188
3678,0,4.895513984748167
3608,0,4.986619401033133
1917,7,4.860683887385051
1713,14,5.555838164243047
3429,0,4.7577757484093866
667,0,5.149016771112328
69,5,3.6740439716737767
980,14,4.495600953947972
3851,0,4.999971609129379
1924,12,4.738288933583196
3933,0,4.71855207115499
320,14,4.715735032694009
4294,14,4.719696967219385
2141,0,5.048352218560441
1972,0,4.702214768763322
1794,0,4.6483011257107485
1254,5,5.081288576985428
3150,14,4.960199151056623
5057,5,5.737503823230495
319,5,2.8920821104619296
4103,6,4.716445725973534
4701,0,4.871101158815913
2948,14,5.248704734826515
227,14,4.078176891404344
3119,5,5.126048587560185
4751,5,5.73983510453532
3368,14,5.08452504378847
1847,5,5.2781295365451655
4104,0,4.842369280632933
3148,0,5.386611459022843
2700,0,4.9986692537535635
1260,0,4.4181126986028465
2056,0,4.331258451212974
3881,14,4.936868219921944
1211,14,4.952914081732198
4090,0,5.370058469454772
3992,0,5.262190597708659
3077,0,2.731658409318127
4975,5,3.932582081034003
3033,5,5.03696605097582
4672,0,4.3401870480571345
1148,0,4.681675850056483
670,0,4.605617732186413
4965,5,5.323667404404746
4817,14,4.376853434375278
3506,14,4.6699975777668294
4330,0,4.888097316378336
2342,14,4.384024685325876
2212,0,5.445181236651727
318,14,4.38074464949538
2766,14,5.283054287450156
2382,14,4.004738477086528
4348,0,4.508987154609011
946,0,4.259530316437924
1481,14,4.5609545536467495
51,5,3.9956041496696884
1764,0,4.837569697125397
2472,12,4.93654485709727
5044,14,4.897625365840343
4589,0,4.705079278449801
4373,14,5.112951754812216
2516,5,3.1444948768493806
4669,12,3.624683377378089
4500,5,4.249545756055363
2707,14,4.04266628095011
2507,14,3.966652113974903
1660,0,4.947045789619375
246,5,5.0039337591160695
1272,0,4.781622481768223
4002,0,5.023012049741242
3429,14,4.674685793999345
1616,0,5.347283462333734
5066,14,4.873435528500569
615,0,4.690960358333258
4206,5,4.3431016826075375
294,0,4.930842904281546
328,0,4.5491192103276274
1418,14,4.634477631268832
4615,0,4.214220039075853
1490,0,4.745771310668112
2942,0,4.813485754981513
4566,1,4.963349091198608
4232,14,3.3527915244347035
1006,0,4.55522738726019
2533,14,4.8218013898804495
2983,0,5.203651821120055
3532,0,5.391755244883922
1788,0,5.462850386055198
1645,12,5.357822369507245
2518,0,4.213222137819968
1868,0,5.318270263132686
3449,14,4.914181818998697
533,5,4.60634657403493
1732,0,5.190603826130183
1854,1,4.396233059357757
3627,5,5.1584930923915095
1112,5,5.355645872545821
1435,0,4.22231119821562
938,14,4.434866213997128
3245,12,4.757101284721174
285,5,3.6387169239137562
1571,0,4.943976338499425
1242,11,3.664349191263488
4238,14,5.474425471723442
984,0,5.084750120960611
4595,14,3.3826599020913592
2262,0,4.533183037770078
364,5,4.283582351127562
2170,14,4.41388811556571
3698,14,5.206860474894076
2984,14,3.0959306195074365
3277,0,4.698719225196561
173,5,3.599068694244096
4070,5,3.775691964561541
4875,5,4.15115053315265
2508,0,4.525180945181371
4061,5,4.15137047408486
4510,14,4.834456974747799
981,0,5.325778004926242
4489,5,5.773482860444515
604,0,5.166678765587285
1210,0,5.404753834050678
1646,5,5.28777842311898
3803,0,4.403265125807179
2745,14,5.1672336922760795
1196,14,5.1002197519721815
367,0,4.532386513219652
3348,14,5.0876145870182805
3313,14,5.052079083132088
2421,14,4.83588815717167
4761,14,4.388681360178059
2348,13,2.7393528539290175
2923,5,4.07447960228901
1920,12,4.958159245962112
1738,14,4.742325843283659
644,14,5.373609043378082
436,0,5.608551376682736
1268,5,4.609899053460819
3010,0,4.66975935056301
3041,12,4.300099485549374
2182,0,4.262669196228574
851,0,4.951069892334038
2782,14,4.688234328839145
3689,12,4.893607198243794
381,0,5.089009253454587
1882,14,4.7999664674888205
1866,14,5.451688978831909
1241,14,4.896881544646563
2288,14,3.774162441892521
2992,0,4.257231138164768
3345,11,3.3217009442023873
2314,0,5.415742296298096
211,0,5.073274739805938
4833,14,4.677190640562602
1103,5,4.378528159151793
2771,14,3.835674927344623
1643,14,4.609329286108596
2111,5,4.1741370523719805
2836,14,4.644386885369183
1446,0,5.427648608457497
3031,0,4.110772304731264
1631,14,4.856171611611887
1438,5,4.350174457643045
2845,14,5.033689089383115
2947,0,4.529643173918662
1333,12,4.953889072121008
2804,14,2.800992464754897
4569,14,4.654900193090009
640,0,4.8704268935404995
1237,14,4.620297443438961
3076,0,5.703350662485571
3413,14,4.239914764724219
3079,0,5.129395644758856
1054,5,4.748120328349733
788,5,4.669203986569718
3726,0,3.602742365323956
5087,14,4.038279834523385
836,12,4.227695207737838
4242,12,5.325801279896372
2487,0,5.2565315261998755
399,0,4.034385629452505
1088,0,3.8661238803325215
357,5,4.286519889688767
3792,5,3.8215840775528815
4202,0,5.7899916579437685
1109,14,4.771482064941561
3498,14,4.941797851435751
4554,0,5.180014474177787
4925,14,5.275763155070413
1500,14,4.781619866467922
560,5,5.320969972895257
2568,14,5.275874740116552
3006,12,4.495982380602888
408,0,5.251933887915597
1773,5,5.357282657297579
2314,14,5.333078540715152
3448,5,3.9947956367422988
3975,5,3.8381721831898843
1654,14,3.5041347328231147
1504,14,4.248435649658535
1464,0,5.220368737962454
2900,14,4.7039447802742425
3940,0,4.540557587149381
884,0,5.145387946196315
1859,0,5.055784877917366
2619,0,3.6545189411370322
3096,5,4.806813765438974
894,0,4.8702051265104105
180,5,4.660305751646211
532,5,3.90313231055731
4745,5,5.2813838166060005
4870,5,3.8087887419112483
3745,5,3.7235605654797257
4692,14,5.046358721239157
1041,5,4.033256264082633
4944,5,4.518767659613738
2197,5,4.454115287246183
1042,14,5.040943363309656
3797,0,4.856545588890556
1225,5,5.62265095080477
366,14,5.081279195398741
4508,1,4.321874363397232
2558,14,5.202011113314407
3022,5,5.742860192743496
5051,0,5.289899828289423
1061,14,4.98545072974143
270,0,5.005751109859009
523,14,4.598288778095578
313,0,4.699487827545137
5081,12,4.894555201052944
35,14,4.498101617531972
4519,14,5.059928640805979
258,0,5.209003015842563
3583,5,5.652893468331328
2219,0,4.537938143421909
1524,14,5.027755809474996
895,0,5.391660400276362
2822,0,5.043010436342028
1692,5,4.066254301679634
548,0,5.080053632166728
518,5,4.64652757217552
4528,14,5.434472216815088
2290,0,4.860693748238313
1717,14,5.4959651551514765
2410,0,5.601233446517245
824,0,5.332578372933295
3795,0,5.385604453857224
2170,0,4.453117862856667
2024,14,3.3400866030105565
1413,0,4.664035464007359
2289,14,4.660497692183605
3495,14,5.307296311740729
2670,5,4.675113992267641
4664,0,4.977809583644947
1179,0,5.1086034282482435
866,14,4.748112900944571
4220,2,5.393084829888439
3822,11,4.606039540746771
3825,0,4.944997864748831
2588,0,4.948030234758113
5074,5,5.720858857261298
2189,14,3.9960191656595727
4265,12,4.547921347524772
963,4,1.5420430743805094
4602,0,5.066885873100982
1565,11,2.2695437366677385
2989,5,4.199961872702641
843,0,4.591135735865768
3427,5,4.975631103280861
3059,5,4.394015208733103
2275,0,5.098927260497251
2246,0,4.7893416380714635
1061,0,4.982025615044291
2305,14,5.699635205144584
292,0,5.2460629926129165
3423,0,4.926879906339259
269,14,4.976388405290263
485,0,5.175877731115419
4436,0,5.0886188902991
40,0,5.5319378852333605
433,14,5.300446289737984
1575,14,5.105078145317344
993,0,5.321765437657344
3216,14,3.5051793748508873
1318,14,4.778765901169928
513,5,3.6707956875432997
805,11,3.7856176378885986
4346,5,4.427244855207511
4857,14,5.442727354206701
3575,0,4.192500872835812
4248,14,4.358654766937211
2097,6,4.179833067618979
3181,4,4.160272999115687
3755,14,4.645291625376731
1302,14,4.885800436056646
3667,0,4.66436636581128
2076,14,4.4026054165804265
125,0,4.819750448893129
4400,0,4.630618334729875
2507,0,3.9936418394893987
499,14,4.5901371999554605
4034,14,4.29377785987511
4052,0,5.3812791898870715
386,0,4.560099799292662
4120,14,5.234674170146724
4253,0,4.955492380801271
2421,0,4.8900629213782025
1760,5,3.79511826647327
57,14,4.98327645475397
4225,5,4.053209937490546
5082,0,5.10494186153431
1818,14,5.282160204475562
3347,0,4.116624857787578
4801,0,5.255285653478753
3177,0,5.437341868392982
1958,14,4.263285700392487
1592,0,3.5548266502943364
3093,0,4.37097794730578
394,0,2.9814276213735322
3582,0,4.9619411144253265
1752,0,4.60215030649332
599,14,5.166270679545839
1019,5,5.015250512138156
2060,5,4.4213801005442335
1102,0,5.139393759409089
3691,14,4.941175849434226
4279,14,4.53897640642991
149,14,4.462270617328299
3820,13,2.693219558658559
3953,14,4.717422187607018
1596,0,4.423025738135798
1980,14,3.999486267636118
935,4,4.74427814435978
574,14,5.318739210316098
4027,0,4.903645887244652
4995,14,4.448725551540987
3645,5,4.981537828503303
602,0,4.884958990112742
1613,5,3.649214694769935
3169,5,4.793513660907543
2476,0,4.558414304246099
5054,14,5.221981594353327
961,1,4.518945883295702
4401,5,6.121858628463068
4599,0,4.550062055497718
2202,5,4.580088646910817
2785,0,5.06666816072402
424,12,4.340117396108447
2133,0,4.028733683175274
2021,0,5.322588900320014
540,12,4.814645865694063
3568,5,4.679049543696421
2504,0,5.786716718480198
4409,0,4.70507071052353
3863,14,5.4097979256476085
4527,14,5.574973055933269
3434,14,4.696674707670476
3940,14,4.5277196872870915
3062,0,5.630501286764832
2023,14,5.5379750313529
4379,0,4.649871099787022
1602,0,4.424017600740254
2330,12,5.72455006029152
1186,5,5.246633221210224
3476,5,4.765005199633585
34,14,4.649484327499915
2306,1,4.861917516457396
933,12,4.342204621855162
4353,14,4.843940635348865
3673,0,3.8901182184406773
3265,14,4.762391318305265
2764,0,5.338491804152894
658,5,3.8312556506546622
4332,14,4.587361214726243
1911,0,4.376105876265415
356,14,5.373459280333097
5013,5,3.97881068592354
3014,0,4.917127993449152
2626,0,4.800917287854205
930,14,4.4081142619635525
4861,5,3.2629070752256544
2058,14,4.798002292540079
1677,5,3.3439285778342738
1874,14,4.910863668813669
2750,14,4.459519140060564
5074,14,4.717352783703763
870,14,4.588376125647761
4267,0,5.136567648194536
1368,14,5.159614724184478
1451,11,3.739287063644797
4246,14,4.754157652021392
3550,14,5.1001457642841554
440,0,4.55888424644787
1775,0,4.7337700663107185
2209,0,4.301385301535385
1620,0,4.331609351039413
2123,14,4.069502535170325
3615,14,4.654783293683015
3796,14,4.279626213947427
3047,0,5.368275971541565
2832,5,5.399809987687129
2901,0,5.263530610033954
4756,5,5.104513203842074
663,14,5.1582129510921595
1852,14,4.689431518663074
543,5,5.2098524128016805
1172,5,5.501232876492598
2817,0,4.412771132186614
3534,14,4.40646904600687
256,0,4.998425675957932
4793,14,4.94149692084364
3761,5,4.772422918192822
3758,5,3.9025854704164638
527,14,5.208925536245965
782,0,4.136664429607856
898,14,5.394392705971927
4112,0,4.7882183022103755
2398,5,4.419892114447446
1911,14,4.358003832635858
3122,5,3.637908231679845
1619,14,5.2788437070482646
1285,0,4.259298135692407
1183,14,4.742930198496267
289,14,5.136075098787935
962,14,5.148641669169672
2331,12,4.1419421198600315
2598,14,5.1388150511233075
2789,5,5.274777501500236
2269,1,4.39942616064986
848,5,3.7582288037568077
2296,5,5.163964524216067
3312,0,4.769640818525659
1163,5,4.853713759044199
1588,0,5.726687149861487
4976,0,5.294393890692406
756,14,3.3826405731332487
2819,14,5.23683798583111
467,5,4.084399538777604
4547,14,5.172087236284162
1605,14,4.217547358729408
420,0,4.931694127279634
162,14,4.460330816920297
2498,0,5.010626687346259
168,4,4.841884663078294
3248,5,5.597856932757144
137,14,4.653127709139638
561,5,5.061719036371857
3373,5,3.3781742923101103
252,14,4.637321870654411
1011,0,4.861073060178658
1123,5,4.993824832738594
1413,14,4.619831137871627
3813,0,4.977112833702671
792,0,5.114886952980699
2904,5,3.505627641838822
2678,14,4.535036455909067
3482,0,5.59513895981674
4316,11,4.260707450167513
111,0,4.325464363180304
1878,0,4.697507300939146
3094,14,5.0353639608276
3108,14,4.6527700429255745
1879,14,5.176608027066196
1949,14,4.557468773019641
2092,14,5.440083979628766
2528,14,5.233045804388573
1102,14,5.104767714923018
3561,0,5.043055974126515
1712,0,4.824600857665225
3506,0,4.6999287705493655
3090,0,5.314837991872883
1077,14,3.4228623195011743
4199,0,5.297008910300359
250,5,4.6229144731352
790,0,4.836121057828993
1473,0,4.613675978295203
721,0,4.869731969399112
1635,0,5.161496730393418
1552,14,4.937138071106549
1278,0,3.52200290623723
1031,0,5.763546142291388
985,0,4.479237535494743
1898,14,5.696693720669894
1177,0,4.391627504179007
2597,14,3.920648233536376
1170,14,4.786714991844855
2889,14,3.06291997339224
2359,5,3.2206973492832445
2572,0,4.783732065154559
4289,0,5.0199989443602195
4859,0,4.513535173116616
1404,0,5.308183650505781
3173,12,5.347308207358899
3751,5,3.760311354135989
2825,0,4.622740371080863
2638,6,0.8796888294332188
606,0,4.887056407231311
3807,1,4.7433940230101665
2154,14,4.677492448031216
3775,14,5.399840402593214
3459,0,4.846915748159649
5092,14,4.550089015604906
113,14,4.3315563235094645
54,0,4.505968343761529
316,14,5.08244813719409
1422,14,4.803065415764589
1060,14,3.179370496836171
1532,0,5.040781726214843
2538,14,4.825880050451633
4280,5,4.890406756261997
835,14,3.963151719801418
466,0,4.963133399784619
4515,0,4.747145912632141
2188,14,4.026508753112418
2768,14,5.098197090260699
4202,14,5.750516852535366
2037,0,4.188711085756557
2792,14,4.076968954411433
50,0,4.507249037328333
2439,5,5.090073200952794
2381,14,4.998146915203703
520,5,3.8033664589029534
1761,10,3.955841217401197
1200,0,4.490703126311895
3347,14,4.061873685119183
202,14,4.788694697912857
1405,14,5.065579645772239
3663,14,4.658733896233718
1088,14,3.869328438456733
1788,14,5.39465050800009
3319,5,5.604382869807666
2205,0,4.2812608135308885
4318,5,5.470207589491807
4869,0,5.245733365775154
2840,5,4.886665160522233
960,12,4.8659012040420135
4928,14,4.475687932378781
1075,0,4.713518118198539
3203,0,4.535717404167786
1652,5,4.041387084891612
1840,0,5.20681526323812
1336,8,2.048818036822704
2042,5,4.974016258260199
882,14,4.22791146818054
814,0,5.027011681986722
5059,0,3.956776895562137
4149,0,4.052997607298503
1468,14,4.863880764865784
1010,12,4.8301783063639725
629,14,3.991110350794182
2582,0,4.869520244185086
2065,5,3.8845787021366855
948,0,5.013813721435706
5064,0,5.426919900549171
4243,0,5.063278161551043
123,5,6.191466459262063
1039,0,4.410410331983856
1945,0,4.972307601526168
1518,0,3.9036524263500407
3882,5,5.72576014321119
3071,14,5.102125356004756
3507,5,3.808412040712862
3932,0,5.214502927041033
5053,14,4.76005249250036
2899,0,4.811332069247274
1740,14,4.666661767340208
2953,1,4.883824569100427
3845,14,4.676895082291718
1708,5,5.559265153197809
5024,0,4.8524312410897945
4246,0,4.793447234376857
4421,14,4.472739512862353
3185,5,4.237898251980598
2448,5,4.608799163776186
860,3,4.7562567003906295
975,5,5.1152853552212525
4721,5,5.25959552265479
427,14,4.909435542665366
1134,0,4.1234281601169736
3135,5,3.671893158884004
1980,0,4.007082313586689
599,0,5.208124465051825
2324,0,5.184581321518998
3897,1,4.740316094985199
3611,0,5.268409870180866
3850,0,5.071258967209247
1697,14,3.9477549882099305
3851,14,4.986774545351605
4823,14,4.977350807822588
3497,14,5.062754634906995
159,14,4.895087701529356
1249,12,4.781385779691889
931,0,5.2549929525331915
2606,0,4.713265289449229
5048,14,4.703865582493615
1478,0,5.033813165790089
1875,0,5.268149373077801
4229,5,4.55297807079832
3878,0,4.5507457895034165
4419,14,4.337366700492534
2550,8,1.4156133076272535
